"i","j","value"
170,91,5.2404692661985361
171,91,5.246081111133825
172,91,5.251692956069113
173,91,5.2573048010044019
174,91,5.2629166459396908
175,91,5.2685284908749805
176,91,5.2741403358102685
177,91,5.2797521807455574
178,91,5.2853640256808463
179,91,5.2909758706161343
180,91,5.296587715551424
181,91,5.3021995604867129
182,91,5.3078114054220018
183,91,5.3134232503572898
184,91,5.3190350952925796
185,91,5.3246469402278684
186,91,5.3302587851631564
187,91,5.3358706300984453
188,91,5.3414824750337351
189,91,5.347094319969024
190,91,5.3527061649043119
191,91,5.3583180098396008
192,91,5.3639298547748897
193,91,5.3695416997101786
194,91,5.3751535446454675
195,91,5.3807653895807563
196,91,5.3863772345160443
197,91,5.3919890794513332
198,91,5.397600924386623
199,91,5.4032127693219119
200,91,5.4088246142571998
201,91,5.4144364591924887
202,91,5.4200483041277776
203,91,5.4256601490630665
204,91,5.4312719939983554
205,91,5.4368838389336442
206,91,5.442495683868934
207,91,5.448107528804222
208,91,5.4537193737395109
209,91,5.4593312186747998
210,91,5.4649430636100877
211,91,5.4705549085453775
212,91,5.4761667534806664
213,91,0
214,91,0
215,91,0
216,91,0
217,91,0
218,91,0
219,91,0
220,91,0
221,91,0
222,91,0
223,91,0
224,91,0
225,91,0
226,91,0
227,91,0
228,91,0
229,91,0
230,91,0
231,91,0
232,91,0
233,91,0
234,91,0
235,91,0
236,91,0
237,91,0
238,91,0
239,91,0
240,91,0
241,91,0
242,91,0
243,91,0
244,91,0
245,91,0
246,91,0
247,91,0
248,91,0
249,91,0
250,91,0
251,91,0
252,91,0
253,91,0
1,92,4.2920674721347254
2,92,4.2977059134915088
3,92,4.3033443548482913
4,92,4.3089827962050746
5,92,4.314621237561858
6,92,4.3202596789186405
7,92,4.3258981202754239
8,92,4.3315365616322072
9,92,4.3371750029889897
10,92,4.3428134443457731
11,92,4.3484518857025565
12,92,4.354090327059339
13,92,4.3597287684161223
14,92,4.3653672097729057
15,92,4.3710056511296882
16,92,4.3766440924864716
17,92,4.3822825338432549
18,92,4.3879209752000374
19,92,4.3935594165568208
20,92,4.3991978579136042
21,92,4.4048362992703867
22,92,4.41047474062717
23,92,4.4161131819839534
24,92,4.4217516233407359
25,92,4.4273900646975193
26,92,4.4330285060543027
27,92,4.4386669474110851
28,92,4.4443053887678685
29,92,4.4499438301246519
30,92,4.4555822714814344
31,92,4.4612207128382178
32,92,4.4668591541950002
33,92,4.4724975955517836
34,92,4.478136036908567
35,92,4.4837744782653504
36,92,4.4894129196221328
37,92,4.4950513609789162
38,92,4.5006898023356996
39,92,4.5063282436924821
40,92,4.5119666850492655
41,92,4.5176051264060488
42,92,4.5232435677628322
43,92,4.5288820091196147
44,92,4.5345204504763981
45,92,4.5401588918331806
46,92,4.545797333189963
47,92,4.5514357745467464
48,92,4.5570742159035298
49,92,4.5627126572603132
50,92,4.5683510986170957
51,92,4.573989539973879
52,92,4.5796279813306624
53,92,4.5852664226874458
54,92,4.5909048640442283
55,92,4.5965433054010116
56,92,4.602181746757795
57,92,4.6078201881145775
58,92,4.6134586294713609
59,92,4.6190970708281442
60,92,4.6247355121849276
61,92,4.6303739535417101
62,92,4.6360123948984935
63,92,4.6416508362552769
64,92,4.6472892776120585
65,92,4.6529277189688418
66,92,4.6585661603256252
67,92,4.6642046016824086
68,92,4.6698430430391911
69,92,4.6754814843959744
70,92,4.6811199257527578
71,92,4.6867583671095412
72,92,4.6923968084663237
73,92,4.6980352498231071
74,92,4.7036736911798904
75,92,4.7093121325366738
76,92,4.7149505738934563
77,92,4.7205890152502397
78,92,4.726227456607023
79,92,4.7318658979638055
80,92,4.7375043393205889
81,92,4.7431427806773714
82,92,4.7487812220341539
83,92,4.7544196633909372
84,92,4.7600581047477206
85,92,4.765696546104504
86,92,4.7713349874612865
87,92,4.7769734288180699
88,92,4.7826118701748532
89,92,4.7882503115316366
90,92,4.7938887528884191
91,92,4.7995271942452025
92,92,4.8051656356019858
93,92,4.8108040769587692
94,92,4.8164425183155517
95,92,4.8220809596723351
96,92,4.8277194010291185
97,92,4.8333578423859009
98,92,4.8389962837426834
99,92,4.8446347250994668
100,92,4.8502731664562502
101,92,4.8559116078130327
102,92,4.861550049169816
103,92,4.8671884905265994
104,92,4.8728269318833819
105,92,4.8784653732401653
106,92,4.8841038145969486
107,92,4.889742255953732
108,92,4.8953806973105145
109,92,4.9010191386672979
110,92,4.9066575800240813
111,92,4.9122960213808646
112,92,4.9179344627376471
113,92,4.9235729040944305
114,92,4.9292113454512139
115,92,4.9348497868079955
116,92,4.9404882281647797
117,92,4.9461266695215622
118,92,4.9517651108783456
119,92,4.9574035522351281
120,92,4.9630419935919114
121,92,4.9686804349486948
122,92,4.9743188763054773
123,92,4.9799573176622607
124,92,4.9855957590190441
125,92,4.9912342003758274
126,92,4.9968726417326099
127,92,5.0025110830893933
128,92,5.0081495244461767
129,92,5.01378796580296
130,92,5.0194264071597425
131,92,5.0250648485165259
132,92,5.0307032898733093
133,92,5.0363417312300918
134,92,5.0419801725868743
135,92,5.0476186139436576
136,92,5.053257055300441
137,92,5.0588954966572235
138,92,5.0645339380140069
139,92,5.0701723793707902
140,92,5.0758108207275727
141,92,5.0814492620843561
142,92,5.0870877034411395
143,92,5.0927261447979228
144,92,5.0983645861547053
145,92,5.1040030275114887
146,92,5.1096414688682721
147,92,5.1152799102250555
148,92,5.1209183515818379
149,92,5.1265567929386213
150,92,5.1321952342954047
151,92,5.1378336756521863
152,92,5.1434721170089706
153,92,5.149110558365753
154,92,5.1547489997225364
155,92,5.1603874410793189
156,92,5.1660258824361023
157,92,5.1716643237928857
158,92,5.1773027651496681
159,92,5.1829412065064515
160,92,5.1885796478632349
161,92,5.1942180892200183
162,92,5.1998565305768008
163,92,5.2054949719335841
164,92,5.2111334132903675
165,92,5.2167718546471509
166,92,5.2224102960039334
167,92,5.2280487373607167
168,92,5.2336871787174992
169,92,5.2393256200742835
170,92,5.2449640614310651
171,92,5.2506025027878485
172,92,5.2562409441446318
173,92,5.2618793855014143
174,92,5.2675178268581977
175,92,5.2731562682149811
176,92,5.2787947095717644
177,92,5.2844331509285469
178,92,5.2900715922853303
179,92,5.2957100336421137
180,92,5.3013484749988962
181,92,5.3069869163556795
182,92,5.3126253577124629
183,92,5.3182637990692463
184,92,5.3239022404260288
185,92,5.3295406817828122
186,92,5.3351791231395955
187,92,5.3408175644963771
188,92,5.3464560058531605
189,92,5.3520944472099439
190,92,5.3577328885667272
191,92,5.3633713299235097
192,92,5.3690097712802931
193,92,5.3746482126370765
194,92,5.3802866539938599
195,92,5.3859250953506423
196,92,5.3915635367074257
197,92,5.3972019780642091
198,92,5.4028404194209916
199,92,5.408478860777775
200,92,5.4141173021345583
201,92,5.4197557434913417
202,92,5.4253941848481233
203,92,5.4310326262049076
204,92,5.4366710675616901
205,92,5.4423095089184743
206,92,5.4479479502752559
207,92,5.4535863916320393
208,92,5.4592248329888227
209,92,5.4648632743456051
210,92,5.4705017157023885
211,92,5.4761401570591719
212,92,0
213,92,0
214,92,0
215,92,0
216,92,0
217,92,0
218,92,0
219,92,0
220,92,0
221,92,0
222,92,0
223,92,0
224,92,0
225,92,0
226,92,0
227,92,0
228,92,0
229,92,0
230,92,0
231,92,0
232,92,0
233,92,0
234,92,0
235,92,0
236,92,0
237,92,0
238,92,0
239,92,0
240,92,0
241,92,0
242,92,0
243,92,0
244,92,0
245,92,0
246,92,0
247,92,0
248,92,0
249,92,0
250,92,0
251,92,0
252,92,0
253,92,0
1,93,4.2920674721347254
2,93,4.2977327632122551
3,93,4.3033980542897847
4,93,4.3090633453673144
5,93,4.3147286364448441
6,93,4.3203939275223737
7,93,4.3260592185999034
8,93,4.3317245096774331
9,93,4.3373898007549627
10,93,4.3430550918324924
11,93,4.3487203829100221
12,93,4.3543856739875517
13,93,4.3600509650650814
14,93,4.3657162561426111
15,93,4.3713815472201407
16,93,4.3770468382976704
17,93,4.3827121293752
18,93,4.3883774204527297
19,93,4.3940427115302594
20,93,4.399708002607789
21,93,4.4053732936853187
22,93,4.4110385847628484
23,93,4.416703875840378
24,93,4.4223691669179077
25,93,4.4280344579954374
26,93,4.433699749072967
27,93,4.4393650401504967
28,93,4.4450303312280264
29,93,4.450695622305556
30,93,4.4563609133830857
31,93,4.4620262044606154
32,93,4.467691495538145
33,93,4.4733567866156738
34,93,4.4790220776932044
35,93,4.484687368770734
36,93,4.4903526598482637
37,93,4.4960179509257934
38,93,4.501683242003323
39,93,4.5073485330808527
40,93,4.5130138241583824
41,93,4.518679115235912
42,93,4.5243444063134417
43,93,4.5300096973909714
44,93,4.535674988468501
45,93,4.5413402795460307
46,93,4.5470055706235604
47,93,4.55267086170109
48,93,4.5583361527786197
49,93,4.5640014438561494
50,93,4.569666734933679
51,93,4.5753320260112087
52,93,4.5809973170887384
53,93,4.586662608166268
54,93,4.5923278992437977
55,93,4.5979931903213274
56,93,4.603658481398857
57,93,4.6093237724763867
58,93,4.6149890635539164
59,93,4.620654354631446
60,93,4.6263196457089757
61,93,4.6319849367865054
62,93,4.637650227864035
63,93,4.6433155189415647
64,93,4.6489808100190944
65,93,4.654646101096624
66,93,4.6603113921741537
67,93,4.6659766832516825
68,93,4.671641974329213
69,93,4.6773072654067427
70,93,4.6829725564842715
71,93,4.688637847561802
72,93,4.6943031386393317
73,93,4.6999684297168605
74,93,4.705633720794391
75,93,4.7112990118719207
76,93,4.7169643029494495
77,93,4.72262959402698
78,93,4.7282948851045097
79,93,4.7339601761820385
80,93,4.739625467259569
81,93,4.7452907583370987
82,93,4.7509560494146275
83,93,4.756621340492158
84,93,4.7622866315696877
85,93,4.7679519226472165
86,93,4.773617213724747
87,93,4.7792825048022767
88,93,4.7849477958798055
89,93,4.790613086957336
90,93,4.7962783780348657
91,93,4.8019436691123953
92,93,4.807608960189925
93,93,4.8132742512674547
94,93,4.8189395423449835
95,93,4.824604833422514
96,93,4.8302701245000437
97,93,4.8359354155775733
98,93,4.841600706655103
99,93,4.8472659977326327
100,93,4.8529312888101614
101,93,4.858596579887692
102,93,4.8642618709652217
103,93,4.8699271620427513
104,93,4.875592453120281
105,93,4.8812577441978107
106,93,4.8869230352753394
107,93,4.89258832635287
108,93,4.8982536174303997
109,93,4.9039189085079293
110,93,4.909584199585459
111,93,4.9152494906629887
112,93,4.9209147817405183
113,93,4.926580072818048
114,93,4.9322453638955777
115,93,4.9379106549731073
116,93,4.9435759460506361
117,93,4.9492412371281667
118,93,4.9549065282056963
119,93,4.9605718192832251
120,93,4.9662371103607557
121,93,4.9719024014382853
122,93,4.9775676925158141
123,93,4.9832329835933447
124,93,4.9888982746708743
125,93,4.9945635657484031
126,93,5.0002288568259337
127,93,5.0058941479034633
128,93,5.0115594389809921
129,93,5.0172247300585227
130,93,5.0228900211360523
131,93,5.0285553122135811
132,93,5.0342206032911117
133,93,5.0398858943686413
134,93,5.0455511854461701
135,93,5.0512164765237006
136,93,5.0568817676012303
137,93,5.0625470586787591
138,93,5.0682123497562896
139,93,5.0738776408338193
140,93,5.0795429319113481
141,93,5.0852082229888786
142,93,5.0908735140664083
143,93,5.0965388051439371
144,93,5.1022040962214676
145,93,5.1078693872989973
146,93,5.1135346783765261
147,93,5.1191999694540566
148,93,5.1248652605315863
149,93,5.1305305516091151
150,93,5.1361958426866456
151,93,5.1418611337641753
152,93,5.147526424841705
153,93,5.1531917159192346
154,93,5.1588570069967643
155,93,5.1645222980742931
156,93,5.1701875891518236
157,93,5.1758528802293533
158,93,5.181518171306883
159,93,5.1871834623844126
160,93,5.1928487534619423
161,93,5.1985140445394711
162,93,5.2041793356170016
163,93,5.2098446266945313
164,93,5.215509917772061
165,93,5.2211752088495906
166,93,5.2268404999271203
167,93,5.2325057910046491
168,93,5.2381710820821787
169,93,5.2438363731597093
170,93,5.249501664237239
171,93,5.2551669553147677
172,93,5.2608322463922983
173,93,5.2664975374698271
174,93,5.2721628285473567
175,93,5.2778281196248873
176,93,5.283493410702417
177,93,5.2891587017799457
178,93,5.2948239928574763
179,93,5.300489283935006
180,93,5.3061545750125347
181,93,5.3118198660900653
182,93,5.317485157167595
183,93,5.3231504482451237
184,93,5.3288157393226543
185,93,5.334481030400184
186,93,5.3401463214777127
187,93,5.3458116125552433
188,93,5.351476903632773
189,93,5.3571421947103017
190,93,5.3628074857878323
191,93,5.368472776865362
192,93,5.3741380679428907
193,93,5.3798033590204213
194,93,5.3854686500979509
195,93,5.3911339411754797
196,93,5.3967992322530103
197,93,5.4024645233305399
198,93,5.4081298144080687
199,93,5.4137951054855993
200,93,5.4194603965631289
201,93,5.4251256876406586
202,93,5.4307909787181883
203,93,5.4364562697957179
204,93,5.4421215608732467
205,93,5.4477868519507773
206,93,5.4534521430283069
207,93,5.4591174341058366
208,93,5.4647827251833663
209,93,5.4704480162608959
210,93,5.4761133073384247
211,93,0
212,93,0
213,93,0
214,93,0
215,93,0
216,93,0
217,93,0
218,93,0
219,93,0
220,93,0
221,93,0
222,93,0
223,93,0
224,93,0
225,93,0
226,93,0
227,93,0
228,93,0
229,93,0
230,93,0
231,93,0
232,93,0
233,93,0
234,93,0
235,93,0
236,93,0
237,93,0
238,93,0
239,93,0
240,93,0
241,93,0
242,93,0
243,93,0
244,93,0
245,93,0
246,93,0
247,93,0
248,93,0
249,93,0
250,93,0
251,93,0
252,93,0
253,93,0
1,94,4.2920674721347254
2,94,4.2977327632122551
3,94,4.3033980542897847
4,94,4.3090633453673144
5,94,4.3147286364448441
6,94,4.3203939275223737
7,94,4.3260592185999034
8,94,4.3317245096774331
9,94,4.3373898007549627
10,94,4.3430550918324924
11,94,4.3487203829100221
12,94,4.3543856739875517
13,94,4.3600509650650814
14,94,4.3657162561426111
15,94,4.3713815472201407
16,94,4.3770468382976704
17,94,4.3827121293752
18,94,4.3883774204527297
19,94,4.3940427115302594
20,94,4.399708002607789
21,94,4.4053732936853187
22,94,4.4110385847628484
23,94,4.416703875840378
24,94,4.4223691669179077
25,94,4.4280344579954374
26,94,4.433699749072967
27,94,4.4393650401504967
28,94,4.4450303312280264
29,94,4.450695622305556
30,94,4.4563609133830857
31,94,4.4620262044606154
32,94,4.467691495538145
33,94,4.4733567866156738
34,94,4.4790220776932044
35,94,4.484687368770734
36,94,4.4903526598482637
37,94,4.4960179509257934
38,94,4.501683242003323
39,94,4.5073485330808527
40,94,4.5130138241583824
41,94,4.518679115235912
42,94,4.5243444063134417
43,94,4.5300096973909714
44,94,4.535674988468501
45,94,4.5413402795460307
46,94,4.5470055706235604
47,94,4.55267086170109
48,94,4.5583361527786197
49,94,4.5640014438561494
50,94,4.569666734933679
51,94,4.5753320260112087
52,94,4.5809973170887384
53,94,4.586662608166268
54,94,4.5923278992437977
55,94,4.5979931903213274
56,94,4.603658481398857
57,94,4.6093237724763867
58,94,4.6149890635539164
59,94,4.620654354631446
60,94,4.6263196457089757
61,94,4.6319849367865054
62,94,4.637650227864035
63,94,4.6433155189415647
64,94,4.6489808100190944
65,94,4.654646101096624
66,94,4.6603113921741537
67,94,4.6659766832516825
68,94,4.671641974329213
69,94,4.6773072654067427
70,94,4.6829725564842715
71,94,4.688637847561802
72,94,4.6943031386393317
73,94,4.6999684297168605
74,94,4.705633720794391
75,94,4.7112990118719207
76,94,4.7169643029494495
77,94,4.72262959402698
78,94,4.7282948851045097
79,94,4.7339601761820385
80,94,4.739625467259569
81,94,4.7452907583370987
82,94,4.7509560494146275
83,94,4.756621340492158
84,94,4.7622866315696877
85,94,4.7679519226472165
86,94,4.773617213724747
87,94,4.7792825048022767
88,94,4.7849477958798055
89,94,4.790613086957336
90,94,4.7962783780348657
91,94,4.8019436691123953
92,94,4.807608960189925
93,94,4.8132742512674547
94,94,4.8189395423449835
95,94,4.824604833422514
96,94,4.8302701245000437
97,94,4.8359354155775733
98,94,4.841600706655103
99,94,4.8472659977326327
100,94,4.8529312888101614
101,94,4.858596579887692
102,94,4.8642618709652217
103,94,4.8699271620427513
104,94,4.875592453120281
105,94,4.8812577441978107
106,94,4.8869230352753394
107,94,4.89258832635287
108,94,4.8982536174303997
109,94,4.9039189085079293
110,94,4.909584199585459
111,94,4.9152494906629887
112,94,4.9209147817405183
113,94,4.926580072818048
114,94,4.9322453638955777
115,94,4.9379106549731073
116,94,4.9435759460506361
117,94,4.9492412371281667
118,94,4.9549065282056963
119,94,4.9605718192832251
120,94,4.9662371103607557
121,94,4.9719024014382853
122,94,4.9775676925158141
123,94,4.9832329835933447
124,94,4.9888982746708743
125,94,4.9945635657484031
126,94,5.0002288568259337
127,94,5.0058941479034633
128,94,5.0115594389809921
129,94,5.0172247300585227
130,94,5.0228900211360523
131,94,5.0285553122135811
132,94,5.0342206032911117
133,94,5.0398858943686413
134,94,5.0455511854461701
135,94,5.0512164765237006
136,94,5.0568817676012303
137,94,5.0625470586787591
138,94,5.0682123497562896
139,94,5.0738776408338193
140,94,5.0795429319113481
141,94,5.0852082229888786
142,94,5.0908735140664083
143,94,5.0965388051439371
144,94,5.1022040962214676
145,94,5.1078693872989973
146,94,5.1135346783765261
147,94,5.1191999694540566
148,94,5.1248652605315863
149,94,5.1305305516091151
150,94,5.1361958426866456
151,94,5.1418611337641753
152,94,5.147526424841705
153,94,5.1531917159192346
154,94,5.1588570069967643
155,94,5.1645222980742931
156,94,5.1701875891518236
157,94,5.1758528802293533
158,94,5.181518171306883
159,94,5.1871834623844126
160,94,5.1928487534619423
161,94,5.1985140445394711
162,94,5.2041793356170016
163,94,5.2098446266945313
164,94,5.215509917772061
165,94,5.2211752088495906
166,94,5.2268404999271203
167,94,5.2325057910046491
168,94,5.2381710820821787
169,94,5.2438363731597093
170,94,5.249501664237239
171,94,5.2551669553147677
172,94,5.2608322463922983
173,94,5.2664975374698271
174,94,5.2721628285473567
175,94,5.2778281196248873
176,94,5.283493410702417
177,94,5.2891587017799457
178,94,5.2948239928574763
179,94,5.300489283935006
180,94,5.3061545750125347
181,94,5.3118198660900653
182,94,5.317485157167595
183,94,5.3231504482451237
184,94,5.3288157393226543
185,94,5.334481030400184
186,94,5.3401463214777127
187,94,5.3458116125552433
188,94,5.351476903632773
189,94,5.3571421947103017
190,94,5.3628074857878323
191,94,5.368472776865362
192,94,5.3741380679428907
193,94,5.3798033590204213
194,94,5.3854686500979509
195,94,5.3911339411754797
196,94,5.3967992322530103
197,94,5.4024645233305399
198,94,5.4081298144080687
199,94,5.4137951054855993
200,94,5.4194603965631289
